phase,case_id,valid,invalid_reason,gpu,compute_capability,driver,cuda_version,sm_clock_mhz,mem_clock_mhz,temperature_c,power_w,telemetry_status,dtype,n,q,iterations,repeat,run_order,mode,d_mode,addr_mode,collector,input_d,wait_hint,active_blocks_request,launch_blocks,interference,interference_ops,clock64_cycles,clock64_cycles_p10,clock64_cycles_p50,clock64_cycles_p90,clock64_cycles_cv,cycles_per_mma,event_ms,event_ms_p10,event_ms_p50,event_ms_p90,event_ms_cv,clock64_full_grid_tflops,event_wall_tflops,poll_count,max_abs_error,guard_ok,sass_hash,sass_utchmma,sass_trywait,sass_syncthreads,sass_ld_shared,sass_ld_global,sass_utcld,sass_utcst,notes
calibration,v2_calibration_bf16_n256_q8_batch_same_in0_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,8,500,0,339,batch,same,same,discard,0,32,0,20,none,0,709944.0,,,,,177.486,0.581856,,,,,186.0999966194517,144.1698289611175,29994,0.000000000,1,221cd01c4d0a2c838378f3379cc9683d71492807ff2d3e484247db5689bd04bc,8,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q8_batch_same_in0_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,8,500,1,339,batch,same,same,discard,0,32,0,20,none,0,709849.0,,,,,177.46225,0.580576,,,,,186.1249026201347,144.48768119936065,29976,0.000000000,1,221cd01c4d0a2c838378f3379cc9683d71492807ff2d3e484247db5689bd04bc,8,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q8_batch_same_in0_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,8,500,2,339,batch,same,same,discard,0,32,0,20,none,0,709922.0,,,,,177.4805,0.582368,,,,,186.10576373179026,144.04307929007086,29984,0.000000000,1,221cd01c4d0a2c838378f3379cc9683d71492807ff2d3e484247db5689bd04bc,8,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q1_batch_same_in1_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,1,500,0,340,batch,same,same,discard,1,0,0,20,none,0,225133.0,,,,,450.266,0.273888,,,,,36.67847894355781,19.14242318027807,10000,0.000000000,1,8e97098f268f3f41c4f0b3302a31e45a39eda9cbd1976da1696e485457a03853,1,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q1_batch_same_in1_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,1,500,1,340,batch,same,same,discard,1,0,0,20,none,0,225131.0,,,,,450.262,0.27328,,,,,36.67880478476976,19.18501170960187,10000,0.000000000,1,8e97098f268f3f41c4f0b3302a31e45a39eda9cbd1976da1696e485457a03853,1,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q1_batch_same_in1_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,1,500,2,340,batch,same,same,discard,1,0,0,20,none,0,225134.0,,,,,450.268,0.275168,,,,,36.67831602512282,19.0533782998023,10000,0.000000000,1,8e97098f268f3f41c4f0b3302a31e45a39eda9cbd1976da1696e485457a03853,1,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q8_batch_same_in0_same_discard_h32_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,8,500,0,341,batch,same,same,discard,0,32,1,1,none,0,707732.0,,,,,176.933,0.548096,,,,,9.334082392770144,7.652498832321346,1498,0.000000000,1,73ed6744dd2c7f0fce3d83b9925cbc647d2f5379d493d9bec09c6d1a299bfab2,8,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q8_batch_same_in0_same_discard_h32_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,8,500,1,341,batch,same,same,discard,0,32,1,1,none,0,708089.0,,,,,177.02225,0.54656,,,,,9.329376391950728,7.674004683840748,1498,0.000000000,1,73ed6744dd2c7f0fce3d83b9925cbc647d2f5379d493d9bec09c6d1a299bfab2,8,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q8_batch_same_in0_same_discard_h32_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,8,500,2,341,batch,same,same,discard,0,32,1,1,none,0,709062.0,,,,,177.2655,0.547008,,,,,9.316574291105715,7.667719667719667,1500,0.000000000,1,73ed6744dd2c7f0fce3d83b9925cbc647d2f5379d493d9bec09c6d1a299bfab2,8,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
control,v2_control_fp16_n256_q1_forced_wait_same_in0_same_discard_h0_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,1,1000,0,342,forced_wait,same,same,discard,0,0,1,1,none,0,450126.0,,,,,450.126,0.382688,,,,,3.668988683168713,2.7400284304707756,1000,0.000000000,1,c05112b6f9e0ce73af0d3a30986b934fa60132d34c27d46e717619266580c257,1,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
control,v2_control_fp16_n256_q1_forced_wait_same_in0_same_discard_h0_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,1,1000,1,342,forced_wait,same,same,discard,0,0,1,1,none,0,450126.0,,,,,450.126,0.382496,,,,,3.668988683168713,2.7414038316740568,1000,0.000000000,1,c05112b6f9e0ce73af0d3a30986b934fa60132d34c27d46e717619266580c257,1,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
control,v2_control_fp16_n256_q1_forced_wait_same_in0_same_discard_h0_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,1,1000,2,342,forced_wait,same,same,discard,0,0,1,1,none,0,450126.0,,,,,450.126,0.382784,,,,,3.668988683168713,2.739341247283063,1000,0.000000000,1,c05112b6f9e0ce73af0d3a30986b934fa60132d34c27d46e717619266580c257,1,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q4_batch_ring_in0_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,4,500,0,343,batch,ring,same,discard,0,10000000,0,20,none,0,447264.0,,,,,223.632,0.416736,,,,,147.6986477784932,100.64654841434384,10000,0.000000000,1,795c1020dffe3276cb4465884d18e56120abd758d8783fcee3da073fa579cfa2,4,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q4_batch_ring_in0_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,4,500,1,343,batch,ring,same,discard,0,10000000,0,20,none,0,447267.0,,,,,223.6335,0.417344,,,,,147.69765710414583,100.49992332464348,10000,0.000000000,1,795c1020dffe3276cb4465884d18e56120abd758d8783fcee3da073fa579cfa2,4,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q4_batch_ring_in0_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,4,500,2,343,batch,ring,same,discard,0,10000000,0,20,none,0,447271.0,,,,,223.6355,0.415744,,,,,147.6963362256887,100.88669950738915,10000,0.000000000,1,795c1020dffe3276cb4465884d18e56120abd758d8783fcee3da073fa579cfa2,4,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q32_batch_same_in1_same_discard_h0_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,32,500,0,344,batch,same,same,discard,1,0,1,1,none,0,2261784.0,,,,,141.3615,1.533568,,,,,11.682864146178416,10.939988314831817,1500,0.000000000,1,fb7793caf1001b7ac5e929e07b3c2cec1207364832e76de3f5cad09498c1e391,32,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q32_batch_same_in1_same_discard_h0_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,32,500,1,344,batch,same,same,discard,1,0,1,1,none,0,2261805.0,,,,,141.3628125,1.533056,,,,,11.68275567522399,10.943641980462555,1500,0.000000000,1,fb7793caf1001b7ac5e929e07b3c2cec1207364832e76de3f5cad09498c1e391,32,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q32_batch_same_in1_same_discard_h0_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,32,500,2,344,batch,same,same,discard,1,0,1,1,none,0,2261928.0,,,,,141.3705,1.53456,,,,,11.682120385794773,10.932916275675113,1500,0.000000000,1,fb7793caf1001b7ac5e929e07b3c2cec1207364832e76de3f5cad09498c1e391,32,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q2_batch_same_in0_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,2,500,0,345,batch,same,same,discard,0,10000000,1,1,none,0,319431.0,,,,,319.431,0.300864,,,,,5.170153178620735,3.4852159115081895,500,0.000000000,1,5fc729e1e88d0aad6774c74c928b03f7c69389582b25ecc8aa0efcfc5f26ab54,2,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q2_batch_same_in0_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,2,500,1,345,batch,same,same,discard,0,10000000,1,1,none,0,319431.0,,,,,319.431,0.300576,,,,,5.170153178620735,3.4885553071436175,500,0.000000000,1,5fc729e1e88d0aad6774c74c928b03f7c69389582b25ecc8aa0efcfc5f26ab54,2,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q2_batch_same_in0_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,2,500,2,345,batch,same,same,discard,0,10000000,1,1,none,0,319431.0,,,,,319.431,0.3,,,,,5.170153178620735,3.4952533333333333,500,0.000000000,1,5fc729e1e88d0aad6774c74c928b03f7c69389582b25ecc8aa0efcfc5f26ab54,2,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n128_q1_batch_same_in0_same_discard_h0_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,1,500,0,346,batch,same,same,discard,0,0,1,1,none,0,225129.0,,,,,450.258,0.2408,,,,,1.833956531588556,1.0886378737541529,500,0.000000000,1,8f09ac219b77c646ad42835b4da529999ddf88c43a345982902a8e148c8b580b,1,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n128_q1_batch_same_in0_same_discard_h0_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,1,500,1,346,batch,same,same,discard,0,0,1,1,none,0,225129.0,,,,,450.258,0.240832,,,,,1.833956531588556,1.0884932234918947,500,0.000000000,1,8f09ac219b77c646ad42835b4da529999ddf88c43a345982902a8e148c8b580b,1,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n128_q1_batch_same_in0_same_discard_h0_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,1,500,2,346,batch,same,same,discard,0,0,1,1,none,0,225129.0,,,,,450.258,0.24272,,,,,1.833956531588556,1.080026367831246,500,0.000000000,1,8f09ac219b77c646ad42835b4da529999ddf88c43a345982902a8e148c8b580b,1,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n128_q32_batch_ring_in0_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,32,500,0,347,batch,ring,same,discard,0,0,0,20,none,0,1205433.0,,,,,75.3395625,0.896,,,,,219.20849354547286,187.24571428571429,19317,0.000000000,1,feea15b3272713acec67219cf946a4fa7f9185a2e489e11e27c3d83e2392035e,32,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n128_q32_batch_ring_in0_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,32,500,1,347,batch,ring,same,discard,0,0,0,20,none,0,1205379.0,,,,,75.3361875,0.895488,,,,,219.2183139079078,187.35277301315037,19369,0.000000000,1,feea15b3272713acec67219cf946a4fa7f9185a2e489e11e27c3d83e2392035e,32,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n128_q32_batch_ring_in0_same_discard_h0_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,32,500,2,347,batch,ring,same,discard,0,0,0,20,none,0,1205297.0,,,,,75.3310625,0.89504,,,,,219.23322799276858,187.44654987486595,19270,0.000000000,1,feea15b3272713acec67219cf946a4fa7f9185a2e489e11e27c3d83e2392035e,32,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q64_batch_ring_in0_same_discard_h0_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,64,500,0,348,batch,ring,same,discard,0,0,1,1,none,0,2233201.0,,,,,69.78753125,1.514496,,,,,11.832394486658389,11.077755240027045,956,0.000000000,1,c655b66f16ff9f099fb7c592399cb2bbb7ffaf18ea9420342ed212b54874f908,64,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q64_batch_ring_in0_same_discard_h0_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,64,500,1,348,batch,ring,same,discard,0,0,1,1,none,0,2234562.0,,,,,69.8300625,1.517248,,,,,11.825187754915728,11.057662293837264,959,0.000000000,1,c655b66f16ff9f099fb7c592399cb2bbb7ffaf18ea9420342ed212b54874f908,64,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q64_batch_ring_in0_same_discard_h0_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,64,500,2,348,batch,ring,same,discard,0,0,1,1,none,0,2233391.0,,,,,69.79346875,1.517504,,,,,11.831387876104094,11.055796887520561,957,0.000000000,1,c655b66f16ff9f099fb7c592399cb2bbb7ffaf18ea9420342ed212b54874f908,64,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q32_batch_ring_in0_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,32,500,0,349,batch,ring,same,discard,0,32,0,20,none,0,2246445.0,,,,,140.4028125,1.556864,,,,,235.25272330281848,215.52577489106307,29960,0.000000000,1,181e18201ef2b2e4b205e55c82860cbcbacfef096ff852ceccde1e737d7156ba,32,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q32_batch_ring_in0_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,32,500,1,349,batch,ring,same,discard,0,32,0,20,none,0,2246530.0,,,,,140.408125,1.558496,,,,,235.24382225031493,215.30008418372586,29974,0.000000000,1,181e18201ef2b2e4b205e55c82860cbcbacfef096ff852ceccde1e737d7156ba,32,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q32_batch_ring_in0_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,32,500,2,349,batch,ring,same,discard,0,32,0,20,none,0,2246849.0,,,,,140.4280625,1.55984,,,,,235.21042313034835,215.11457585393376,29988,0.000000000,1,181e18201ef2b2e4b205e55c82860cbcbacfef096ff852ceccde1e737d7156ba,32,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q2_batch_same_in1_same_discard_h32_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,2,500,0,350,batch,same,same,discard,1,32,1,1,none,0,237632.0,,,,,237.632,0.249376,,,,,3.474925935900889,2.1023995893750804,500,0.000000000,1,f9e4d67d077f540a3d41c3d4f049d6f6c5e62359b237bc9cbf2884d83b261687,2,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q2_batch_same_in1_same_discard_h32_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,2,500,1,350,batch,same,same,discard,1,32,1,1,none,0,237632.0,,,,,237.632,0.249088,,,,,3.474925935900889,2.104830421377184,500,0.000000000,1,f9e4d67d077f540a3d41c3d4f049d6f6c5e62359b237bc9cbf2884d83b261687,2,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q2_batch_same_in1_same_discard_h32_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,2,500,2,350,batch,same,same,discard,1,32,1,1,none,0,237632.0,,,,,237.632,0.248512,,,,,3.474925935900889,2.109708987895957,500,0.000000000,1,f9e4d67d077f540a3d41c3d4f049d6f6c5e62359b237bc9cbf2884d83b261687,2,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
control,v2_control_fp16_n128_q64_empty_same_in0_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,64,1000,0,351,empty,same,same,discard,0,32,0,20,none,0,264117.0,,,,,,0.300256,,,,,,,0,0.000000000,1,aef31760af5e42d116c3b1b7b08a53c2a3c18fd51fe5aaa06601cabd6ee29e18,0,2,16,9,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
